ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R3CLQDK8EYNL87,JS from CA,https://www.amazon.com/gp/profile/amzn1.account.AGBAR7KFTUZWS5VRRHUP4GHI5C5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Plastic Becomes Brittle and Crumbles - Very Dangerous,1,1.0 out of 5 stars,"It was hot and I bought 3 based on the Amazon reviews.  After 2 years of only indoor use, during the summer months, and never in direct sunlight, the plastic cover for the back area of the fans disintegrates to the touch.  Literally.  It was almost laughable.  However, after I gently attempted to tilt one of the fans slightly down, the plastic lattice back cover completely gave way, crumbled and the moving blades sliced my index and middle finger open.  After bandaging myself up, I inspected one of the other fans while it was unplugged.  It too fell apart when only light pressure was applied. The plastic cover on the back for the blades was clearly not manufactured with the intent to last.  If a child had bump these fans while they were on it could have caused very serious injuries.",https://www.amazon.com/gp/customer-reviews/R3CLQDK8EYNL87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,24-Jul-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:16:03.014Z,8,36.6,0,Plastic Becomes Brittle and Crumbles - Very Dangerous,"It was hot and I bought 3 based on the Amazon reviews.  After 2 years of only indoor use, during the summer months, and never in direct sunlight, the plastic cover for the back area of the fans disintegrates to the touch.  Literally.  It was almost laughable.  However, after I gently attempted to tilt one of the fans slightly down, the plastic lattice back cover completely gave way, crumbled and the moving blades sliced my index and middle finger open.  After bandaging myself up, I inspected one of the other fans while it was unplugged.  It too fell apart when only light pressure was applied. The plastic cover on the back for the blades was clearly not manufactured with the intent to last.  If a child had bump these fans while they were on it could have caused very serious injuries.",0.5445,-0.5256
RR6AP7ELDZ7T1,Lisa Z ,https://www.amazon.com/gp/profile/amzn1.account.AGA5VLYT2ZJAL5MFDOWAZ5MEQSAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet & works great.,5,5.0 out of 5 stars,Desktop fan works great to cool off large or small open space.,https://www.amazon.com/gp/customer-reviews/RR6AP7ELDZ7T1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,23-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:03.015Z,8,36.6,0,Quiet & works great.,Desktop fan works great to cool off large or small open space.,0.8271,0.6249
RYSI2PHSVO6TN,Janice Watkins,https://www.amazon.com/gp/profile/amzn1.account.AHJZU6FIZFAHR75673KSUYAFCH6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The test of time  So far the products matches the cost we will see,5,5.0 out of 5 stars,So far so good,https://www.amazon.com/gp/customer-reviews/RYSI2PHSVO6TN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,22-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:03.015Z,8,36.6,0,The test of time  So far the products matches the cost we will see,So far so good,0.6213,0
R2KKY9ALDW11QK,Virginia Falcon,https://www.amazon.com/gp/profile/amzn1.account.AEYIDN2FQGOQBOC6VXGWRFHTMBFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,SWELTERING!!!!!,5,5.0 out of 5 stars,"Our home air conditioning went out. New installation not available until mid-August!  Ugh! Bought two of these fans to help us through. Definitely helps when our inside temperatures reach 87-88° F. Moves the air around our sweaty bodies, so we're surviving. Bought the 16-inch size blade. Price was very good. Very pleased.",https://www.amazon.com/gp/customer-reviews/R2KKY9ALDW11QK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,19-Jul-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:16:03.015Z,8,36.6,0,SWELTERING!!!!!,"Our home air conditioning went out. New installation not available until mid-August!  Ugh! Bought two of these fans to help us through. Definitely helps when our inside temperatures reach 87-88° F. Moves the air around our sweaty bodies, so we're surviving. Bought the 16-inch size blade. Price was very good. Very pleased.",0.9327,0
R1E6SAJR0MSTVT,Becky,https://www.amazon.com/gp/profile/amzn1.account.AG56HO3B6MM3EQOYQ2KGLBUJDX5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very pleased,5,5.0 out of 5 stars,"I have been looking for a tabletop fan for our lake house that wasn't all plastic and junky. Everything I found was insanely overpriced, then I happened upon this one. It's sturdy, quiet and extremely efficient. An excellent value.",https://www.amazon.com/gp/customer-reviews/R1E6SAJR0MSTVT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,17-Jul-24,Color: White,Verified Purchase,3 people found this helpful,,,,2025-05-29T14:16:03.016Z,8,36.6,0,Very pleased,"I have been looking for a tabletop fan for our lake house that wasn't all plastic and junky. Everything I found was insanely overpriced, then I happened upon this one. It's sturdy, quiet and extremely efficient. An excellent value.",0.8947,0.4927
R25SJWFXI2JSOZ,Mr. Helman,https://www.amazon.com/gp/profile/amzn1.account.AE757CHFBJN7H7MSPLHCPF4WFMKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet,5,5.0 out of 5 stars,Does exactly what a fan is made for.,https://www.amazon.com/gp/customer-reviews/R25SJWFXI2JSOZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,16-Jul-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:16:11.996Z,8,36.6,0,Quiet,Does exactly what a fan is made for.,0.3182,0
R1242O7SVYP4FJ,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEHYDWXEMHYJU2LYFJQ6WW7CKXEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great Fan,5,5.0 out of 5 stars,Blows out nice air. Fan is working as design. Speed is good!,https://www.amazon.com/gp/customer-reviews/R1242O7SVYP4FJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,15-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:11.997Z,8,36.6,0,Great Fan,Blows out nice air. Fan is working as design. Speed is good!,0.807,0.7506
R2LEDD8ALA0ATR,Jesse Cruz,https://www.amazon.com/gp/profile/amzn1.account.AEUYNMXYYUJUBPNE5JIBCVMZ4C6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet,5,5.0 out of 5 stars,"It was larger than the fan it replaced, completely happy with it.  It is very quiet as well.",https://www.amazon.com/gp/customer-reviews/R2LEDD8ALA0ATR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,15-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:11.997Z,8,36.6,0,Quiet,"It was larger than the fan it replaced, completely happy with it.  It is very quiet as well.",0.8251,0
R11Y2A5O7BBOGE,joe young,https://www.amazon.com/gp/profile/amzn1.account.AF4BCNMWO5KZTEUQMW6DRYNPGU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,able to do it's job,3,3.0 out of 5 stars,it's not the greatest product but it serves it's purpose for the price.,https://www.amazon.com/gp/customer-reviews/R11Y2A5O7BBOGE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,10-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:11.999Z,8,36.6,0,able to do it's job,it's not the greatest product but it serves it's purpose for the price.,-0.2924,0
R21N6LNZ27S6VX,Jersey Boy,https://www.amazon.com/gp/profile/amzn1.account.AEIPM6AFVIPMTCQINYUFF526LXMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works as expected,5,5.0 out of 5 stars,"Assembly slightly different from instructions.  The 2 screws that are indicated to firmly hold the outer base to the fan are no longer included. The parts now just snap together. I don’t think this will be a problem if you don’t move the fan around too much. The fan doesn’t have a wire handle.  There’s an indentation molded in back of the plastic part that holds the back grill to the fan. I don’t care for this.  That being said, it moves a LOT of air and performs as expected.  We just have to see if it lasts.Only using it on the lowest setting. Don’t need more. It’s plenty.",https://www.amazon.com/gp/customer-reviews/R21N6LNZ27S6VX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,9-Jul-24,Color: White,Verified Purchase,4 people found this helpful,,,,2025-05-29T14:16:12.000Z,8,36.6,0,Works as expected,"Assembly slightly different from instructions.  The 2 screws that are indicated to firmly hold the outer base to the fan are no longer included. The parts now just snap together. I don’t think this will be a problem if you don’t move the fan around too much. The fan doesn’t have a wire handle.  There’s an indentation molded in back of the plastic part that holds the back grill to the fan. I don’t care for this.  That being said, it moves a LOT of air and performs as expected.  We just have to see if it lasts.Only using it on the lowest setting. Don’t need more. It’s plenty.",0.4404,0
R1XDGLBJ9R0YC0,United States,https://www.amazon.com/gp/profile/amzn1.account.AGW65GPCK7GK2MOGOY2WUBMVUFBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Inferior,1,1.0 out of 5 stars,Box came in damaged. Back motor bracket missing.  It had to be a return and sent out again. Don’t waste your time,https://www.amazon.com/gp/customer-reviews/R1XDGLBJ9R0YC0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,9-Jul-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:16:12.000Z,8,36.6,0,Inferior,Box came in damaged. Back motor bracket missing.  It had to be a return and sent out again. Don’t waste your time,-0.7845,-0.4019
RE3FPV7HNSMXI,david f.,https://www.amazon.com/gp/profile/amzn1.account.AHBB57H4Z6W7HMCYYEQJZQT2XTOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It works,3,3.0 out of 5 stars,"This fan works, but it is very cheaply made...  Would not buy another one....",https://www.amazon.com/gp/customer-reviews/RE3FPV7HNSMXI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,9-Jul-24,Color: Black,Verified Purchase,One person found this helpful,,,,2025-05-29T14:16:12.001Z,8,36.6,0,It works,"This fan works, but it is very cheaply made...  Would not buy another one....",0.1655,0
R3Q0Q5UYZO42R6,B. Reistroffer,https://www.amazon.com/gp/profile/amzn1.account.AG65I47GJUD5BXE25SIRMFZD2GXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,3,3.0 out of 5 stars,Very flimsy and the front grill won't go on properly.,https://www.amazon.com/gp/customer-reviews/R3Q0Q5UYZO42R6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,8-Jul-24,Color: Black,Verified Purchase,One person found this helpful,,,,2025-05-29T14:16:12.001Z,8,36.6,0,Fan,Very flimsy and the front grill won't go on properly.,0,0.3182
RIK6ASWY8P6C4,Laurie Frizzell,https://www.amazon.com/gp/profile/amzn1.account.AHEAYZTKJFCOARVNWGGWYKZQ7CUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,This fan puts out some air!,5,5.0 out of 5 stars,This fan has a lot of power for being a small fan.  Not very noisy and air flow is excellent. This fan is getting a real workout during this hot wave. Works well!,https://www.amazon.com/gp/customer-reviews/RIK6ASWY8P6C4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,6-Jul-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:16:12.002Z,8,36.6,0,This fan puts out some air!,This fan has a lot of power for being a small fan.  Not very noisy and air flow is excellent. This fan is getting a real workout during this hot wave. Works well!,0.9194,0.3802
R39E5IXNUOML09,Robin,https://www.amazon.com/gp/profile/amzn1.account.AEPI6ATY4NJZBW756OMTY45K4LRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great,5,5.0 out of 5 stars,I have a small greenhouse that needs air pushed through it. I have this fan on a timer. It works great.,https://www.amazon.com/gp/customer-reviews/R39E5IXNUOML09/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,5-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:12.002Z,8,36.6,0,Works great,I have a small greenhouse that needs air pushed through it. I have this fan on a timer. It works great.,0.7734,0.6249
RRDNNZV1XMEFX,Deborah f,https://www.amazon.com/gp/profile/amzn1.account.AGFAV4CUWJUJ3WRE7KV4KT33XETA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love this fan have it on my counter in kitchen,5,5.0 out of 5 stars,I love it the top of fan oscillates the bottom is still very quiet,https://www.amazon.com/gp/customer-reviews/RRDNNZV1XMEFX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0027G1FPY,25-May-25,Color: Black,Verified Purchase,,,,,2025-05-29T14:18:59.632Z,9,34.99,0,Love this fan have it on my counter in kitchen,I love it the top of fan oscillates the bottom is still very quiet,0.8074,0.7579
RFWL8Z52I8JYO,Jean-Paul Duclos,https://www.amazon.com/gp/profile/amzn1.account.AERKNTAUYQYY25NG6HEXDO7XMR2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Need more power,1,1.0 out of 5 stars,Not very powerful,https://www.amazon.com/gp/customer-reviews/RFWL8Z52I8JYO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0027G1FPY,24-May-25,Color: Black,Verified Purchase,,,,,2025-05-29T14:18:59.633Z,9,34.99,0,Need more power,Not very powerful,-0.3713,0
RHWP8WZ5D600K,Kindle Customer,https://www.amazon.com/gp/profile/amzn1.account.AHJMAAHRPPIPKM3V5Z5JWHVN2PSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,My thinking that this is a return item,2,2.0 out of 5 stars,"I purchased this same fan several years back,and it still works, this one I’m returning because of the sound. Other wise it’s the right size just to noisy",https://www.amazon.com/gp/customer-reviews/RHWP8WZ5D600K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0027G1FPY,23-May-25,Color: Black,Verified Purchase,,,,,2025-05-29T14:18:59.634Z,9,34.99,0,My thinking that this is a return item,"I purchased this same fan several years back,and it still works, this one I’m returning because of the sound. Other wise it’s the right size just to noisy",0.5719,0
R1O0I1GREYFV1S,mememeT,https://www.amazon.com/gp/profile/amzn1.account.AFG5YTCMCF6DPH4N4X2F5KJRGOTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Replacing 10-year old same center-swivel Lasko - Awesome #4916 product!,5,5.0 out of 5 stars,"First, I was replacing the former model of this very make/shape/design of fan from almost a decade ago. Shape = the top half can be moved left or right and blows a different direction than the bottom, where it always seems like it covers far more blow-area than you might ever imagine for my old 14"" fan. My old model only difference to this 4916 model I now confirm was only old one a turnie-knob to select speed/oscillate, rather than this new one with 2 push buttons.  Did I mention my old Lasko lasted 10 years?When I shopped here for a replacement, oh I looked at many brands, all cheaper really.  Good stuff, reviews were good. Some big name recognizable makes, some remotes, some even had the temperature showing on them lol.  I only need to know ""I'm hot"" or ""I'm not hot"" - not a number, so that one makes me laff, but I digress again...So I shopped and shopped.  I found cheaper, but none had that center-swivel thing going for it.  Its a manual thing - nothing fancy, it just really reeeeeally widens the blow-area covered, and in a split-second reach you can adjust it anytime. Lasko was the only one that had it in the 14"" like my old 14"" size, so this I paid just a smidge more for, no remote, no bells whistles, two pushbuttons, manual swivel, same space it will take up standing on the table in the room I need it in.  If you have a small space to use this fan in, you won't believe how much difference that manual-twistie swivel option in the middle makes until you actually use one of these.I got model # 4916 black from this ad.  It arrived identical size as the one I got rid of.  That was still working fine, it just got that musty smell after 10 years is all.* Running, this new one is (the same) whisper quiet, in a tiny little echoey room.  The buttons don't ""beep"" like my tower fans - in the middle of the night - tG.  Had I got a different non-Lasko fan it might have beeped and for some reason I just don't like the ones that do that.  Unnecessary really.  The old one did not beep, the new one/this one does not beep.  It has no remote, but in a tiny room/on tabletop, ya gotta walk by it anyway.* What else matters, I think to self?  It matters that the Lasko fan I got rid of was a decade old, exact model except for knob to push button it turns out, and the old one lasted that long.  I could have saved a few measly single US dollars getting any other 14-inch-ish tall fan I found - with no pivot covering less blow-area - and taken 100% chance the fan wouldn't do ** exactly what I needed it to continue doing **, or I could get this one and hope for quiet, about the same item, and get 'er done as well.  And it did.  I win!I am so glad I thought it out and got this model 4916 Lasko. Shipping was predictable, reliable, packing was great, arrived in new/perfect condition as ordered, to tabletop and plug 'er in and manually swiveled the center of it, and within what was it less than 2 minutes my reliable Lasko was... back.I cannot speak for the 4911 shorter one.  It would have been too short for my same room area-coverage.  I cannot speak for the 4910 which is 14"", but I chose the 4916 instead because I was hoping for the newest model available and getting another 10 years of great Lasko operation, where I can be happy to know:  In the future, save my time, just get the Lasko.  And now I know I can come back to this seller and get exactly what was promised.  Yay!",https://www.amazon.com/gp/customer-reviews/R1O0I1GREYFV1S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0027G1FPY,12-May-25,Color: Black,Verified Purchase,,,,,2025-05-29T14:18:59.634Z,9,34.99,0,Replacing 10-year old same center-swivel Lasko - Awesome #4916 product!,"First, I was replacing the former model of this very make/shape/design of fan from almost a decade ago. Shape = the top half can be moved left or right and blows a different direction than the bottom, where it always seems like it covers far more blow-area than you might ever imagine for my old 14"" fan. My old model only difference to this 4916 model I now confirm was only old one a turnie-knob to select speed/oscillate, rather than this new one with 2 push buttons.  Did I mention my old Lasko lasted 10 years?When I shopped here for a replacement, oh I looked at many brands, all cheaper really.  Good stuff, reviews were good. Some big name recognizable makes, some remotes, some even had the temperature showing on them lol.  I only need to know ""I'm hot"" or ""I'm not hot"" - not a number, so that one makes me laff, but I digress again...So I shopped and shopped.  I found cheaper, but none had that center-swivel thing going for it.  Its a manual thing - nothing fancy, it just really reeeeeally widens the blow-area covered, and in a split-second reach you can adjust it anytime. Lasko was the only one that had it in the 14"" like my old 14"" size, so this I paid just a smidge more for, no remote, no bells whistles, two pushbuttons, manual swivel, same space it will take up standing on the table in the room I need it in.  If you have a small space to use this fan in, you won't believe how much difference that manual-twistie swivel option in the middle makes until you actually use one of these.I got model # 4916 black from this ad.  It arrived identical size as the one I got rid of.  That was still working fine, it just got that musty smell after 10 years is all.* Running, this new one is (the same) whisper quiet, in a tiny little echoey room.  The buttons don't ""beep"" like my tower fans - in the middle of the night - tG.  Had I got a different non-Lasko fan it might have beeped and for some reason I just don't like the ones that do that.  Unnecessary really.  The old one did not beep, the new one/this one does not beep.  It has no remote, but in a tiny room/on tabletop, ya gotta walk by it anyway.* What else matters, I think to self?  It matters that the Lasko fan I got rid of was a decade old, exact model except for knob to push button it turns out, and the old one lasted that long.  I could have saved a few measly single US dollars getting any other 14-inch-ish tall fan I found - with no pivot covering less blow-area - and taken 100% chance the fan wouldn't do ** exactly what I needed it to continue doing **, or I could get this one and hope for quiet, about the same item, and get 'er done as well.  And it did.  I win!I am so glad I thought it out and got this model 4916 Lasko. Shipping was predictable, reliable, packing was great, arrived in new/perfect condition as ordered, to tabletop and plug 'er in and manually swiveled the center of it, and within what was it less than 2 minutes my reliable Lasko was... back.I cannot speak for the 4911 shorter one.  It would have been too short for my same room area-coverage.  I cannot speak for the 4910 which is 14"", but I chose the 4916 instead because I was hoping for the newest model available and getting another 10 years of great Lasko operation, where I can be happy to know:  In the future, save my time, just get the Lasko.  And now I know I can come back to this seller and get exactly what was promised.  Yay!",0.9971,0.6588
